global_step,epoch,pair_index,objective,chosen_image_path,rejected_image_path,dpo_pair_key,timestep,chosen_reward,rejected_reward,reward_margin,accuracy,preference_loss,chosen_reward_push_loss,chosen_reward_floor_loss,chosen_reward_anchor_loss,pair_loss
1124,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/AlicaSNew46.png,/workspace/DPO_finished/1152/loser/AlicaSNew46.jpg,AlicaSNew46,595,-0.00010934099555015564,-0.0005480460822582245,0.00043870508670806885,1.0,0.6295050382614136,0.13140611350536346,0.0752188041806221,0.10807032883167267,0.737575352191925
1162,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/AlicaSNew42.png,/workspace/DPO_finished/1280/loser/AlicaSNew42.jpg,AlicaSNew42,750,-0.00019236281514167786,0.0005529262125492096,-0.0007452890276908875,0.0,0.8111764192581177,0.1314668506383896,0.07538509368896484,0.10825181007385254,0.9194282293319702
1195,0,0,SIGMOID,/workspace/DPO_finished/768/winner/3nn.jpg,/workspace/DPO_finished/768/loser/3nn.jpg,3nn,346,-0.000457763671875,-0.0016291514039039612,0.0011713877320289612,1.0,0.5327969193458557,0.13166102766990662,0.07591762393712997,0.10883288085460663,0.6416298151016235
1201,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/LeSscissoring15.png,/workspace/DPO_finished/1024/loser/LeSscissoring15.jpg,LeSscissoring15,230,-0.0005015432834625244,-0.002589508891105652,0.0020879656076431274,1.0,0.4282163679599762,0.13169308006763458,0.07600560784339905,0.1089288741350174,0.5371452569961548
1261,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/4fts.jpg,/workspace/DPO_finished/1280/loser/4fts.jpg,4fts,747,0.00011472776532173157,-0.00043499842286109924,0.0005497261881828308,1.0,0.6140841245651245,0.1312423199415207,0.07477067410945892,0.1075812578201294,0.7216653823852539
1266,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/ShirtPullUp74.png,/workspace/DPO_finished/1280/loser/ShirtPullUp74.jpg,ShirtPullUp74,248,-0.0004894733428955078,-0.0006489306688308716,0.00015945732593536377,1.0,0.6695145964622498,0.13168424367904663,0.07598134875297546,0.10890240967273712,0.7784169912338257
1273,0,0,SIGMOID,/workspace/DPO_finished/896/winner/1nfb.jpg,/workspace/DPO_finished/896/loser/1nfb.jpg,1nfb,509,0.0002243928611278534,-0.0009219832718372345,0.0011463761329650879,1.0,0.5359029769897461,0.13116218149662018,0.07455171644687653,0.10734225809574127,0.6432452201843262
1292,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/2zz-b5-707.jpg,/workspace/DPO_finished/1024/loser/2zz-b5-707.jpg,2zz-b5-707,211,-0.001105576753616333,-0.0012491792440414429,0.00014360249042510986,1.0,0.6718388199806213,0.13213561475276947,0.07722337543964386,0.11025728285312653,0.7820960879325867
1297,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4aum8i.jpg,/workspace/DPO_finished/1024/loser/4aum8i.jpg,4aum8i,932,0.008053898811340332,0.0038447305560112,0.004209168255329132,1.0,0.24910356104373932,0.12550285458564758,0.05954085662961006,0.09091657400131226,0.3400201201438904
1313,0,0,SIGMOID,/workspace/DPO_finished/768/winner/2fn.jpg,/workspace/DPO_finished/768/loser/2fn.jpg,2fn,646,0.0010999329388141632,0.00018163397908210754,0.0009182989597320557,1.0,0.5648593306541443,0.13052324950695038,0.07281222939491272,0.10544304549694061,0.6703023910522461
1347,0,0,SIGMOID,/workspace/DPO_finished/768/winner/LottaS95.png,/workspace/DPO_finished/768/loser/LottaS95.jpg,LottaS95,418,-0.00029355287551879883,-0.0008906722068786621,0.0005971193313598633,1.0,0.6075851321220398,0.13154086470603943,0.07558797299861908,0.10847318917512894,0.7160583138465881
1372,0,0,SIGMOID,/workspace/DPO_finished/768/winner/LottaS3.png,/workspace/DPO_finished/768/loser/LottaS3.jpg,LottaS3,772,-0.00018996000289916992,-2.942979335784912e-07,-0.00018966570496559143,0.0,0.7220017313957214,0.13146507740020752,0.07538028061389923,0.10824654996395111,0.8302482962608337
1380,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/AlicaSNew44.png,/workspace/DPO_finished/1280/loser/AlicaSNew44.jpg,AlicaSNew44,436,-0.0008695125579833984,-0.0006177425384521484,-0.00025177001953125,0.0,0.7316256165504456,0.1319625824689865,0.07674659043550491,0.10973723232746124,0.8413628339767456
1382,0,0,SIGMOID,/workspace/DPO_finished/896/winner/LottaS90.png,/workspace/DPO_finished/896/loser/LottaS90.jpg,LottaS90,493,-0.0004670470952987671,-0.0011589527130126953,0.0006919056177139282,1.0,0.5947374701499939,0.1316678375005722,0.07593628019094467,0.10885323584079742,0.7035906910896301
1385,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4aum8i.jpg,/workspace/DPO_finished/1024/loser/4aum8i.jpg,4aum8i,286,-0.0003160238265991211,-0.0009629726409912109,0.0006469488143920898,1.0,0.6008061170578003,0.13155731558799744,0.07563304901123047,0.10852237790822983,0.7093284726142883
1399,0,0,SIGMOID,/workspace/DPO_finished/896/winner/JuleJ25.png,/workspace/DPO_finished/896/loser/JuleJ25.jpg,JuleJ25,710,0.0006397068500518799,-0.0007483139634132385,0.0013880208134651184,1.0,0.5064635276794434,0.130858913064003,0.07372467964887619,0.10643941164016724,0.6129029393196106
1426,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/JuleJ2nd22.png,/workspace/DPO_finished/1280/loser/JuleJ2nd22.jpg,JuleJ2nd22,590,-5.130469799041748e-05,-0.0006501972675323486,0.0005988925695419312,1.0,0.6073429584503174,0.1313636749982834,0.07510263472795486,0.10794354975223541,0.7152864933013916
1428,0,0,SIGMOID,/workspace/DPO_finished/896/winner/KseniiaK35.png,/workspace/DPO_finished/896/loser/KseniiaK35.jpg,KseniiaK35,752,-0.0001163184642791748,-0.0013136528432369232,0.0011973343789577484,1.0,0.5295891761779785,0.13141123950481415,0.07523277401924133,0.10808558762073517,0.6376747488975525
1434,0,0,SIGMOID,/workspace/DPO_finished/768/winner/LottaS95.png,/workspace/DPO_finished/768/loser/LottaS95.jpg,LottaS95,159,-0.001480787992477417,-0.0011743605136871338,-0.0003064274787902832,0.0,0.7401672601699829,0.13241086900234222,0.07798350602388382,0.11108621954917908,0.8512535095214844
1442,0,0,SIGMOID,/workspace/DPO_finished/896/winner/1fts.jpg,/workspace/DPO_finished/896/loser/1fts.jpg,1fts,629,-0.00012285076081752777,-0.0005116201937198639,0.0003887694329023361,1.0,0.6365311741828918,0.13141600787639618,0.07524584978818893,0.10809984803199768,0.7446310520172119
1447,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/ShirtPullUp6.png,/workspace/DPO_finished/1024/loser/ShirtPullUp6.jpg,ShirtPullUp6,195,-0.00109940767288208,-0.0015174299478530884,0.0004180222749710083,1.0,0.6324083805084229,0.13213108479976654,0.07721090316772461,0.11024367809295654,0.7426520586013794
1455,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/5ftf.jpg,/workspace/DPO_finished/1280/loser/5ftf.jpg,5ftf,340,-0.0004891231656074524,-0.0008538812398910522,0.00036475807428359985,1.0,0.6399295330047607,0.13168399035930634,0.07598064094781876,0.10890163481235504,0.7488311529159546
1481,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4agi3c.jpg,/workspace/DPO_finished/1024/loser/4agi3c.jpg,4agi3c,562,-7.474422454833984e-05,-0.00019257143139839172,0.00011782720685005188,1.0,0.6756293177604675,0.1313808262348175,0.0751495435833931,0.10799475014209747,0.7836240530014038
1491,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/scissor3 (10).jpg,/workspace/DPO_finished/1024/loser/scissor3 (10).jpg,scissor3 (10),393,-4.380941390991211e-06,-0.002295374870300293,0.0022909939289093018,1.0,0.4074185788631439,0.13132938742637634,0.07500876486301422,0.1078411117196083,0.5152596831321716
1514,0,0,SIGMOID,/workspace/DPO_finished/768/winner/4fn.jpg,/workspace/DPO_finished/768/loser/4fn.jpg,4fn,225,-0.0002647489309310913,-0.0015550553798675537,0.0012903064489364624,1.0,0.5182154178619385,0.13151979446411133,0.07553020119667053,0.10841014981269836,0.6266255378723145
1538,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/ShirtPullUp62.png,/workspace/DPO_finished/1280/loser/ShirtPullUp62.jpg,ShirtPullUp62,704,0.000668499618768692,0.00010010600090026855,0.0005683936178684235,1.0,0.6115182638168335,0.13083790242671967,0.07366747409105301,0.10637694597244263,0.7178952097892761
1559,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/3ftf.jpg,/workspace/DPO_finished/1280/loser/3ftf.jpg,3ftf,715,3.244355320930481e-05,6.371363997459412e-05,-3.127008676528931e-05,0.0,0.6978486776351929,0.13130246102809906,0.07493512332439423,0.10776074230670929,0.805609405040741
1572,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/4zwfeo.jpg,/workspace/DPO_finished/1280/loser/4zwfeo.jpg,4zwfeo,737,0.0009517669677734375,-0.00045377016067504883,0.0014055371284484863,1.0,0.5043786764144897,0.13063126802444458,0.07310552895069122,0.10576334595680237,0.6101419925689697
1580,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/ShirtPullUp3.png,/workspace/DPO_finished/1280/loser/ShirtPullUp3.jpg,ShirtPullUp3,188,-0.001936107873916626,-0.0017497092485427856,-0.00018639862537384033,0.0,0.7214978337287903,0.13274525105953217,0.07890970259904861,0.11209601163864136,0.8335938453674316
1589,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/AlicaN7.png,/workspace/DPO_finished/1152/loser/AlicaN7.jpg,AlicaN7,368,-0.0005424544215202332,-0.0009138360619544983,0.00037138164043426514,1.0,0.6389908194541931,0.13172303140163422,0.07608785480260849,0.10901860892772675,0.748009443283081
1598,0,0,SIGMOID,/workspace/DPO_finished/768/winner/4sl.jpg,/workspace/DPO_finished/768/loser/4sl.jpg,4sl,334,-0.00012531131505966187,-0.001192048192024231,0.001066736876964569,1.0,0.5458840727806091,0.13141779601573944,0.0752507820725441,0.10810522735118866,0.653989315032959
1644,0,0,SIGMOID,/workspace/DPO_finished/896/winner/KseniiaK40.png,/workspace/DPO_finished/896/loser/KseniiaK40.jpg,KseniiaK40,538,-0.00022396445274353027,-0.00045089423656463623,0.00022692978382110596,1.0,0.6596869826316833,0.13148994743824005,0.0754484310746193,0.1083209216594696,0.7680078744888306
1650,0,0,SIGMOID,/workspace/DPO_finished/640/winner/JuleJ2nd54.png,/workspace/DPO_finished/640/loser/JuleJ2nd54.jpg,JuleJ2nd54,598,3.956258296966553e-05,-0.001989796757698059,0.0020293593406677246,1.0,0.4343758523464203,0.1312972605228424,0.0749208927154541,0.1077452078461647,0.5421210527420044
1664,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/2fts.jpg,/workspace/DPO_finished/1280/loser/2fts.jpg,2fts,632,-6.331130862236023e-06,-0.00027677975594997406,0.00027044862508773804,1.0,0.6534025073051453,0.13133080303668976,0.07501266151666641,0.10784536600112915,0.7612478733062744
1669,0,0,SIGMOID,/workspace/DPO_finished/768/winner/4fn.jpg,/workspace/DPO_finished/768/loser/4fn.jpg,4fn,487,-0.0005047768354415894,-0.0009578578174114227,0.0004530809819698334,1.0,0.6274926662445068,0.1316954344511032,0.07601210474967957,0.10893596708774567,0.7364286184310913
1679,0,0,SIGMOID,/workspace/DPO_finished/896/winner/AlicaSNew27.png,/workspace/DPO_finished/896/loser/AlicaSNew27.jpg,AlicaSNew27,503,0.00022208690643310547,-0.0008120834827423096,0.001034170389175415,1.0,0.5500056743621826,0.13116386532783508,0.07455632090568542,0.1073472872376442,0.6573529839515686
1687,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4aumzy.jpg,/workspace/DPO_finished/1024/loser/4aumzy.jpg,4aumzy,398,-0.0004552900791168213,-0.0005766451358795166,0.00012135505676269531,1.0,0.6751096248626709,0.13165922462940216,0.07591265439987183,0.10882745683193207,0.7839370965957642
1693,0,0,SIGMOID,/workspace/DPO_finished/896/winner/AlicaSNew19.png,/workspace/DPO_finished/896/loser/AlicaSNew19.jpg,AlicaSNew19,598,-0.0002792663872241974,-0.00034488365054130554,6.561726331710815e-05,1.0,0.6833530068397522,0.13153041899204254,0.07555931806564331,0.10844191908836365,0.7917948961257935
1694,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/ShirtPullUp23.png,/workspace/DPO_finished/1280/loser/ShirtPullUp23.jpg,ShirtPullUp23,882,0.0025070011615753174,-0.0016393736004829407,0.004146374762058258,1.0,0.25328800082206726,0.12949959933757782,0.07004885375499725,0.102423757314682,0.35571175813674927
1703,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/scissor3 (8).jpg,/workspace/DPO_finished/1024/loser/scissor3 (8).jpg,scissor3 (8),639,-0.0002741590142250061,0.0005451589822769165,-0.0008193179965019226,0.0,0.823577880859375,0.13152667880058289,0.07554907351732254,0.10843074321746826,0.9320086240768433
1730,0,0,SIGMOID,/workspace/DPO_finished/896/winner/KseniiaK45.png,/workspace/DPO_finished/896/loser/KseniiaK45.jpg,KseniiaK45,459,-0.0013160109519958496,-0.0021814703941345215,0.0008654594421386719,1.0,0.5717312097549438,0.13228994607925415,0.07764934003353119,0.11072182655334473,0.6824530363082886
1743,0,0,SIGMOID,/workspace/DPO_finished/896/winner/1fts.jpg,/workspace/DPO_finished/896/loser/1fts.jpg,1fts,265,-0.0005333796143531799,-0.0029360391199588776,0.0024026595056056976,1.0,0.39633291959762573,0.13171638548374176,0.07606960833072662,0.10899870097637177,0.5053316354751587
1757,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/05+_MG_7239.jpg,/workspace/DPO_finished/1280/loser/05+_MG_7239.jpg,05+_MG_7239,634,-0.00025569647550582886,-0.0007550306618213654,0.0004993341863155365,1.0,0.6210494637489319,0.13151317834854126,0.07551205158233643,0.10839034616947174,0.7294397950172424
1773,0,0,SIGMOID,/workspace/DPO_finished/896/winner/KseniiaK19.png,/workspace/DPO_finished/896/loser/KseniiaK19.jpg,KseniiaK19,264,-0.0005555003881454468,-0.0016800016164779663,0.0011245012283325195,1.0,0.5386307239532471,0.13173256814479828,0.07611408829689026,0.10904723405838013,0.6476779580116272
1782,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/NancyA87.png,/workspace/DPO_finished/1024/loser/NancyA87.jpg,NancyA87,446,-0.00046684592962265015,-0.0005578324198722839,9.098649024963379e-05,1.0,0.6795923709869385,0.13166768848896027,0.07593587040901184,0.10885278880596161,0.7884451746940613
1841,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4auoi5.jpg,/workspace/DPO_finished/1024/loser/4auoi5.jpg,4auoi5,184,-0.0008219033479690552,-0.0020893067121505737,0.0012674033641815186,1.0,0.5209999084472656,0.1319276988506317,0.07665055990219116,0.10963248461484909,0.6306324005126953
1869,0,0,SIGMOID,/workspace/DPO_finished/768/winner/LiftUp62.png,/workspace/DPO_finished/768/loser/LiftUp62.jpg,LiftUp62,467,-0.0001547485589981079,-0.0006378293037414551,0.00048308074474334717,1.0,0.6233081817626953,0.13143931329250336,0.07530973851680756,0.1081695705652237,0.7314777374267578
1877,0,0,SIGMOID,/workspace/DPO_finished/1440/winner/ShirtPullUp64.png,/workspace/DPO_finished/1440/loser/ShirtPullUp64.jpg,ShirtPullUp64,402,-0.00016842782497406006,-0.0009595975279808044,0.0007911697030067444,1.0,0.5814971923828125,0.13144932687282562,0.07533714175224304,0.10819947719573975,0.6896966695785522
1879,0,0,SIGMOID,/workspace/DPO_finished/896/winner/AlicaSNew3.png,/workspace/DPO_finished/896/loser/AlicaSNew3.jpg,AlicaSNew3,215,-0.000563502311706543,-0.0009489059448242188,0.0003854036331176758,1.0,0.6370067596435547,0.13173843920230865,0.07613018155097961,0.10906478762626648,0.7460715770721436
1892,0,0,SIGMOID,/workspace/DPO_finished/896/winner/JuleJ60.png,/workspace/DPO_finished/896/loser/JuleJ60.jpg,JuleJ60,313,-0.0002980232238769531,-0.0011897087097167969,0.0008916854858398438,1.0,0.5683127641677856,0.13154412806034088,0.07559693604707718,0.1084829717874527,0.6767957210540771
1916,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4agjh9.jpg,/workspace/DPO_finished/1024/loser/4agjh9.jpg,4agjh9,413,-0.0004974976181983948,-0.0010116174817085266,0.0005141198635101318,1.0,0.6189998388290405,0.131690114736557,0.07599747180938721,0.10892000049352646,0.7279198169708252
1927,0,0,SIGMOID,/workspace/DPO_finished/768/winner/4sb.jpg,/workspace/DPO_finished/768/loser/4sb.jpg,4sb,811,0.003493715077638626,-7.686018943786621e-05,0.0035705752670764923,1.0,0.29461291432380676,0.12878412008285522,0.06813463568687439,0.1003306657075882,0.39494359493255615
1933,0,0,SIGMOID,/workspace/DPO_finished/640/winner/JuleJ2nd58.png,/workspace/DPO_finished/640/loser/JuleJ2nd58.jpg,JuleJ2nd58,389,-0.004460237920284271,-0.0006688833236694336,-0.0037913545966148376,0.0,1.4155300855636597,0.1346062868833542,0.08411941677331924,0.11777098476886749,1.5333011150360107
1943,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/ShirtPullUp4.png,/workspace/DPO_finished/1152/loser/ShirtPullUp4.jpg,ShirtPullUp4,616,-0.0001647062599658966,-0.0013136081397533417,0.001148901879787445,1.0,0.5355886816978455,0.13144661486148834,0.07532968372106552,0.1081913411617279,0.643779993057251
1944,0,0,SIGMOID,/workspace/DPO_finished/1440/winner/ShirtPullUp8.png,/workspace/DPO_finished/1440/loser/ShirtPullUp8.jpg,ShirtPullUp8,789,0.0001816190779209137,-0.00033523887395858765,0.0005168579518795013,1.0,0.6186208128929138,0.13119342923164368,0.07463709264993668,0.1074354499578476,0.7260562777519226
1961,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/scissor3 (14).jpg,/workspace/DPO_finished/1024/loser/scissor3 (14).jpg,scissor3 (14),685,-0.00020912662148475647,-0.0012878701090812683,0.0010787434875965118,1.0,0.5443704128265381,0.13147909939289093,0.07541869580745697,0.1082884669303894,0.6526588797569275
1979,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/ShirtPullUp17.png,/workspace/DPO_finished/1152/loser/ShirtPullUp17.jpg,ShirtPullUp17,347,-0.0006579682230949402,-0.0036500170826911926,0.0029920488595962524,1.0,0.34184393286705017,0.1318076103925705,0.07632026821374893,0.10927216708660126,0.45111608505249023
1996,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/AlicaN12.png,/workspace/DPO_finished/1152/loser/AlicaN12.jpg,AlicaN12,812,-0.00034493952989578247,-0.0008087567985057831,0.0004638172686100006,1.0,0.6259928345680237,0.1315784752368927,0.07569107413291931,0.10858569294214249,0.734578549861908
1997,0,0,SIGMOID,/workspace/DPO_finished/768/winner/ShirtPullUp38.png,/workspace/DPO_finished/768/loser/ShirtPullUp38.jpg,ShirtPullUp38,526,0.0006890371441841125,-0.00038267672061920166,0.0010717138648033142,1.0,0.5452562570571899,0.13082291185855865,0.07362667471170425,0.10633240640163422,0.6515886783599854
2005,0,0,SIGMOID,/workspace/DPO_finished/896/winner/JuleJ25.png,/workspace/DPO_finished/896/loser/JuleJ25.jpg,JuleJ25,212,-0.0013313442468643188,-0.001730307936668396,0.00039896368980407715,1.0,0.6350922584533691,0.1323011964559555,0.07768041640520096,0.11075571179389954,0.7458479404449463
2018,0,0,SIGMOID,/workspace/DPO_finished/768/winner/4nn.jpg,/workspace/DPO_finished/768/loser/4nn.jpg,4nn,549,-8.337199687957764e-06,-0.0005552507936954498,0.0005469135940074921,1.0,0.614471435546875,0.13133226335048676,0.07501667737960815,0.10784974694252014,0.7223211526870728
2032,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/AlicaN9.png,/workspace/DPO_finished/1152/loser/AlicaN9.jpg,AlicaN9,729,0.00034606829285621643,4.472583532333374e-05,0.0003013424575328827,1.0,0.6489670276641846,0.13107328116893768,0.07430906593799591,0.10707738995552063,0.7560443878173828
2057,0,0,SIGMOID,/workspace/DPO_finished/896/winner/KseniiaK12.png,/workspace/DPO_finished/896/loser/KseniiaK12.jpg,KseniiaK12,113,-0.0018139481544494629,-0.0028008222579956055,0.0009868741035461426,1.0,0.5560328960418701,0.13265550136566162,0.07866080105304718,0.11182467639446259,0.6678575873374939
2069,0,0,SIGMOID,/workspace/DPO_finished/896/winner/NancyA38.png,/workspace/DPO_finished/896/loser/NancyA38.jpg,NancyA38,386,-0.0006629377603530884,-0.0011182725429534912,0.00045533478260040283,1.0,0.6271776556968689,0.1318112462759018,0.0763302743434906,0.10928308963775635,0.7364607453346252
2123,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/AlicaN7.png,/workspace/DPO_finished/1152/loser/AlicaN7.jpg,AlicaN7,740,-0.0007380656898021698,-0.0007837265729904175,4.566088318824768e-05,1.0,0.6863215565681458,0.13186626136302948,0.07648158073425293,0.1094481498003006,0.7957696914672852
2128,0,0,SIGMOID,/workspace/DPO_finished/768/winner/LottaS109.jpg,/workspace/DPO_finished/768/loser/LottaS109.jpg,LottaS109,256,-0.001262858510017395,-0.0018315762281417847,0.0005687177181243896,1.0,0.6114738583564758,0.13225094974040985,0.07754166424274445,0.11060440540313721,0.722078263759613
2138,0,0,SIGMOID,/workspace/DPO_finished/640/winner/LottaS58.png,/workspace/DPO_finished/640/loser/LottaS58.jpg,LottaS58,636,-0.00015347450971603394,0.00013109296560287476,-0.0002845674753189087,0.0,0.7367430329322815,0.13143838942050934,0.07530719041824341,0.10816678404808044,0.8449097871780396
2145,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/scissor3 (3).jpg,/workspace/DPO_finished/1024/loser/scissor3 (3).jpg,scissor3 (3),231,-0.0013579875230789185,-0.005354434251785278,0.00399644672870636,1.0,0.26352930068969727,0.13232074677944183,0.07773441821336746,0.11081460118293762,0.3743439018726349
2171,0,0,SIGMOID,/workspace/DPO_finished/768/winner/2nn.png,/workspace/DPO_finished/768/loser/2nn.jpg,2nn,450,-0.0004084184765815735,-0.0009721443057060242,0.0005637258291244507,1.0,0.6121591329574585,0.13162492215633392,0.0758185088634491,0.10872474312782288,0.720883846282959
2184,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/3y11be.jpg,/workspace/DPO_finished/1280/loser/3y11be.jpg,3y11be,197,-0.00044655799865722656,-0.0010379254817962646,0.0005913674831390381,1.0,0.6083712577819824,0.13165283203125,0.07589511573314667,0.10880832374095917,0.7171795964241028
2191,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/NancyA40.png,/workspace/DPO_finished/1280/loser/NancyA40.jpg,NancyA40,681,5.7544559240341187e-05,0.0002513900399208069,-0.0001938454806804657,0.0,0.7226467132568359,0.13128410279750824,0.07488495111465454,0.1077059805393219,0.8303526639938354
2238,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/NancyA85.png,/workspace/DPO_finished/1280/loser/NancyA85.jpg,NancyA85,431,-0.0004597976803779602,-0.0011168606579303741,0.0006570629775524139,1.0,0.59943687915802,0.1316625326871872,0.07592171430587769,0.10883735120296478,0.708274245262146
2250,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/002.jpg,/workspace/DPO_finished/1280/loser/002.jpg,002,427,-0.00023027881979942322,-0.0004890039563179016,0.0002587251365184784,1.0,0.6550912857055664,0.13149456679821014,0.07546108961105347,0.1083347350358963,0.7634260058403015
2261,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4agk9u.jpg,/workspace/DPO_finished/1024/loser/4agk9u.jpg,4agk9u,870,-0.0021401196718215942,0.004306267946958542,-0.006446387618780136,0.0,2.0689549446105957,0.13289521634578705,0.07932604104280472,0.11254984140396118,2.181504726409912
2271,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/LeSscissoring18.png,/workspace/DPO_finished/1024/loser/LeSscissoring18.jpg,LeSscissoring18,661,1.5214085578918457e-05,-0.0018497966229915619,0.0018650107085704803,1.0,0.4520260691642761,0.13131505250930786,0.0749695748090744,0.10779833793640137,0.5598244071006775
2296,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/scissor3 (12).jpg,/workspace/DPO_finished/1024/loser/scissor3 (12).jpg,scissor3 (12),808,0.000334911048412323,-0.001613520085811615,0.001948431134223938,1.0,0.4429972767829895,0.1310814470052719,0.07433129847049713,0.10710166394710541,0.5500989556312561
2309,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/NancyA40.png,/workspace/DPO_finished/1280/loser/NancyA40.jpg,NancyA40,541,-9.308010339736938e-05,-0.00043056905269622803,0.00033748894929885864,1.0,0.643804669380188,0.13139422237873077,0.07518624514341354,0.10803480446338654,0.7518394589424133
2314,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/4auot5.jpg,/workspace/DPO_finished/1024/loser/4auot5.jpg,4auot5,736,5.943700671195984e-05,-1.4569610357284546e-05,7.400661706924438e-05,1.0,0.6821078062057495,0.1312827318906784,0.0748811662197113,0.1077018529176712,0.7898096442222595
2316,0,0,SIGMOID,/workspace/DPO_finished/896/winner/KseniiaK17.png,/workspace/DPO_finished/896/loser/KseniiaK17.jpg,KseniiaK17,361,0.0005640089511871338,-0.0016372501850128174,0.002201259136199951,1.0,0.4165079891681671,0.13091416656970978,0.07387516647577286,0.1066037118434906,0.5231117010116577
2318,0,0,SIGMOID,/workspace/DPO_finished/1152/winner/ShirtPullUp15.png,/workspace/DPO_finished/1152/loser/ShirtPullUp15.jpg,ShirtPullUp15,657,-0.0005857273936271667,-0.0024529024958610535,0.0018671751022338867,1.0,0.4517899751663208,0.13175469636917114,0.07617488503456116,0.10911355912685394,0.5609035491943359
2324,0,0,SIGMOID,/workspace/DPO_finished/768/winner/1fn.jpg,/workspace/DPO_finished/768/loser/1fn.jpg,1fn,355,-0.0005055069923400879,-0.0014394298195838928,0.0009339228272438049,1.0,0.5628392100334167,0.1316959708929062,0.07601357251405716,0.10893756151199341,0.6717767715454102
2335,0,0,SIGMOID,/workspace/DPO_finished/1024/winner/1sl.jpg,/workspace/DPO_finished/1024/loser/1sl.jpg,1sl,400,-0.0003207474946975708,-0.0008433759212493896,0.0005226284265518188,1.0,0.6178225874900818,0.13156075775623322,0.07564252614974976,0.10853271186351776,0.7263553142547607
2344,0,0,SIGMOID,/workspace/DPO_finished/768/winner/ShirtPullUp2.png,/workspace/DPO_finished/768/loser/ShirtPullUp2.jpg,ShirtPullUp2,411,-0.0008384734392166138,-0.000609278678894043,-0.0002291947603225708,0.0,0.7281172275543213,0.1319398283958435,0.07668398320674896,0.10966894030570984,0.8377861976623535
2349,0,0,SIGMOID,/workspace/DPO_finished/768/winner/LottaN117.jpg,/workspace/DPO_finished/768/loser/LottaN117.jpg,LottaN117,486,-0.000491701066493988,-0.0003494657576084137,-0.00014223530888557434,0.0,0.7147101163864136,0.13168588280677795,0.07598581910133362,0.1089072898030281,0.8236173987388611
2361,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/4nfb.jpg,/workspace/DPO_finished/1280/loser/4nfb.jpg,4nfb,524,-0.0004876554012298584,-0.0013733990490436554,0.000885743647813797,1.0,0.5690858960151672,0.13168291747570038,0.07597769051790237,0.10889841616153717,0.6779842972755432
2367,0,0,SIGMOID,/workspace/DPO_finished/768/winner/KseniiaK1.png,/workspace/DPO_finished/768/loser/KseniiaK1.jpg,KseniiaK1,235,-0.000431254506111145,-0.0008283555507659912,0.0003971010446548462,1.0,0.6353549957275391,0.13164162635803223,0.07586437463760376,0.10877478122711182,0.7441297769546509
2368,0,0,SIGMOID,/workspace/DPO_finished/1280/winner/4nfb.jpg,/workspace/DPO_finished/1280/loser/4nfb.jpg,4nfb,377,-0.0007892027497291565,-0.0013195276260375977,0.0005303248763084412,1.0,0.6167591214179993,0.131903737783432,0.07658463716506958,0.10956057161092758,0.7263196706771851
